"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","13.0011852599591","12.5313950465233","11.689425472807","11.2936139289826","10.451476125867","10.1496563093391","9.2880147230757","8.99474038510684","8.44792590801077","8.18243226552095","6.96485116433757","6.89257571225082","6.8225981107244","6.18220371726706","6.24191439225451","6.12199719390726","6.00951100384099","5.6057847144813","5.53494489158468","5.21484796329351","5.19044514779129","5.46189797043799","5.43401644554661","5.6072672336701","5.29604936604484","5.43176329455666","4.78184255209033","4.65008238621269","4.73543749203681","4.57281001427176","4.58591978331545","4.6190312549191","4.04345754189374","4.58877478749258","4.47656512318875","4.60652116994459","4.92722417982125","5.00390287050382","4.76805286196592","4.67860166524106","4.65760393801428","4.80946418961963","4.94640979088744","4.73171516208372","4.58761023744761","4.49564496587876","4.37696433347328","4.38843939663168","4.49552728083177","3.26677902029334","4.09937567304574","3.72818875153513","3.79146355178232","4.00621438482753","4.06005775751172","4.34451031826761","",
"Austria","AUT","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","7.0967239889228","6.1645391776292","5.76937288257158","5.77485293550249","4.49149697860555","4.47022027993659","4.94805236939019","4.54541315138202","3.94436226817062","3.68607890057477","3.70863172435838","3.57670927992153","3.25651785634554","3.33661173870901","3.37782174948143","3.509570002566","3.33084403456717","3.45058485481737","3.84605170592795","4.36806969587558","4.91096194595529","5.73251951600028","6.60315939694622","6.71034036247667","7.55743745958538","8.07089849352527","9.24706276174892","9.5405271143445","13.5970201936677","11.6059804257894","10.0587331580476","10.3286645916004","10.6926692870169","10.8539444693331","10.594395223122","10.7683877644718","11.0175659367441","10.6419402691419","10.1936413181194","11.4590583694062","10.956072560992","11.1741681181192","10.7051165252733","10.621116772938","10.9318383589481","12.0190560551024","13.3271921199384","14.8970032741273","16.17903904948","17.8541068973589","18.325263167184","18.6290291730268","19.1187159314957","19.4163068339436","19.7461099396382","19.4896587117296","",
"Azerbaijan","AZE","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0744998914030488","0.0763675757686297","0.0956871894590961","0.108386060955153","0.121041189417905","0.130364255351102","0.155872294669782","0.163263871179568","0.158696135532116","0.172170567900277","0.168073208209905","0.122275762163594","0.103707329403909","0.19738621793646","0.0937616219477905","0.186212027887862","0.181367643072348","0.725881464347758","0.641493932464313","0.61374994565267","0.777480873927344","0.768805833278734","0.718053576259431","1.09298026562209","1.06958077097789","","",
"Burundi","BDI","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0187459676110298","0.036621203852103","0.0451430655203958","0.0396764065788533","0.0955367537336756","0.141093656397034","0.148064188909755","0.12270309635439","0.12864183202472","0.139327328909705","0.278606471087722","0.274841512851576","0.357929820670519","0.44463872094599","0.423218459720795","0.457276672592112","0.858753661674056","1.57380922731889","1.56947823535341","1.61439083692051","1.52312388869518","1.45270222938177","1.69189755407859","1.58503899092631","1.57677977140887","1.63069066921812","1.76660074331546","1.78189865007073","2.04717821316143","2.08158905450207","2.42629444451638","2.54642242395862","2.76210479158611","3.28608536632665","3.91529241317555","4.3780040780332","5.28147641253402","5.52958327316237","6.24656001841654","6.67427445825376","6.4480277629432","6.31000221318086","6.06084876680738","",
"Benin","BEN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","90.7026203236626","88.3025949497236","88.1859548518603","88.049014065388","87.304331603351","91.8623851461016","90.56815050718","89.0927672798433","89.6160162357026","89.5771690510517","91.861053283299","90.9824905509105","90.7646155196018","90.9184706881903","89.0176344297916","90.5048692813395","91.6449585566688","91.6974436290762","93.5760765415139","94.1463840391497","95.0490494265018","95.0037898732273","95.0317623721181","95.1304408447408","95.0271516975902","85.6123363215418","81.5758965242335","81.6654135594529","77.7604592643305","72.8828801565566","70.6667058721982","68.3187126358726","66.0659280958186","65.1782269057882","66.8993732207411","61.9569404468992","58.7777407672165","59.187122446657","58.0325448045768","56.2448266800972","56.2885194543641","55.8435119293763","54.8740929044919","53.4092928723733","","",
"Burkina Faso","BFA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","78.3556002355313","79.0373116856027","75.3405035523688","74.2321174882417","74.7577353080692","71.9807250751656","72.1939572363643","71.1915686747869","69.9381388426894","67.2572301318283","66.6605087101845","64.5431947743534","66.0005013382497","64.2646563736171","62.0346093867294","60.5499409601667","55.7029187328587","55.3113542626915","54.2734306019683","53.8788916214352","54.7549677819846","52.7554287636509","50.1694748577097","49.2504657774357","45.3896083721495","43.5252168971076","43.0565730875089","41.9440485448069","42.3189863348069","41.7043520506005","38.8494690993336","38.6384322831879","37.3068640797776","37.2219135859413","36.3770446788282","34.4053683343061","33.3304147837678","32.1148866598517","30.8666826032582","28.8261112926557","28.1142506753757","27.1150523436204","26.8761828093956","26.0521340904493","","",
"Bulgaria","BGR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","1.39891541387776","1.30412535021187","1.16611610085175","1.11078902305829","1.0185941069618","1.03259671323829","0.908473137445139","0.790187497386107","0.719255271951993","0.691865409522869","1.43299704993211","1.37220275932264","1.34174076692523","1.32718873117822","1.34662450846424","1.31967502493844","0.689040742613775","0.605271390316341","0.596274859989211","0.610954948693631","0.643423495981823","0.794627386615235","0.681357927167667","0.78677292394577","0.918229471221668","1.04497472878436","1.25007458764921","2.07439457759432","2.34808816085383","2.99897541115766","2.80420128679376","3.4229197908141","3.66195092658447","3.91966328220843","3.77128677411823","3.92628746422522","3.71034292283948","3.92250679429498","4.37950775820223","5.22566670917032","5.15249085433419","6.15828510536632","6.9607764631003","6.34706543239074","","",
"Bahrain","BHR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bahamas, The","BHS","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3268794612856","2.58510089256596","3.67037703120936","4.40557717995684","11.3786721409946","10.3882510099131","9.16210566847273","6.11357569059051","5.06794840287137","5.27630207115278","4.13181078774018","4.32556070936919","4.14327846045783","4.14791149552092","3.785215624024","3.60523470642822","3.42381998643408","3.41581942675892","3.03269055736959","2.90171082449935","2.77842793613098","2.51548095934366","2.68559657224604","2.77760906252925","19.0715807039052","","",
"Belarus","BLR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.447602786830615","0.496903985586448","0.640426751470786","0.804733896108476","1.2820562662577","1.57844809744048","2.19342682200123","2.39589396147461","2.61487510156828","2.86330906689242","3.40651232352111","3.78520106223931","3.90089585428159","3.82547676613444","3.80051004401871","4.30091858569376","4.49324719307442","4.66909207594014","4.75731212144338","5.16547672815038","5.43726700473915","5.36621107627377","5.27976214189025","5.72496529959665","5.26244276848907","","",
"Belize","BLZ","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","19.0663468660717","19.2383204616949","19.1240051322063","18.0641566778879","16.8970566186571","17.0811396058474","16.6019757818545","15.3200666966287","14.5272350939395","30.1213705723509","31.2772868541811","31.9008520538207","35.3576611078856","35.4057757005904","36.5017946179319","39.2213319139147","29.7035974456586","31.6566056356227","28.2836736130983","28.8800122271164","29.2885821249083","26.9389947373388","27.144927260401","25.0895740006898","22.8690481629808","20.4567405276671","18.5761630887656","18.1965696417237","18.3335857263537","14.0107447044044","17.9839481578584","14.9819663438778","14.3999936091033","14.4947611257706","13.474187143809","11.1854885239356","14.1869754617975","13.8674837939615","13.8408379386638","13.8984868184234","13.6824135904672","12.3726991793993","12.7935914077765","12.4661329557772","","",
"Brazil","BRA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","51.0240349267096","48.7984291560992","44.6349077257001","42.7105217304817","41.0597018033728","38.3906194115548","37.7525258134822","35.2348425254327","34.6908080083399","35.4773820759973","36.8168844711667","36.5482032830661","38.9196338006348","40.423314894156","39.1191154772289","37.7244381022865","37.9425596623364","36.8171635879576","36.4280939348687","34.0615518858705","33.0416174736526","32.2609139983977","31.39371061135","31.5698903518907","29.5423349383165","28.0351142004675","27.4455634696031","26.6058562910745","26.7679862082928","24.8710291522078","25.2401085455834","26.7532518642299","28.7101467306766","29.1010820895807","29.3906581048617","29.7899047432339","30.6535982365802","31.5529789020559","31.6425540701831","30.6885398620837","28.8520987594705","27.7095002270505","27.5789613340383","27.4405954453711","","",
"Barbados","BRB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","8.94510292848318","8.62918991627292","4.18755751940055","2.30821304198466","1.75468453902893","1.25733848670698","1.09514848651957","1.0991662476277","0.986698812745518","0.69712510909945","0.66885977568727","0.570885416368436","0.491980914393288","0.384799507870658","0.326947926795534","0.326466046572841","0.273626775320285","0.275524192642201","0.191027205086833","0.130002640588156","0.0782497858116956","0.0386727438121229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bhutan","BTN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","48.9024122022508","48.2537780238729","49.4270089126381","50.0754086732859","49.0488748446159","46.3210805215082","45.3567112744633","44.6360694961799","42.8729660368653","34.5314304522804","36.4295972495563","33.8031527836348","34.9808743283703","36.202991318426","34.9275595632501","35.5836801697392","34.5849979784644","32.4427056426152","31.4162217873149","30.2217600326182","29.8716664097426","28.8065355162469","28.3180369603291","25.1954302118686","24.4147961772417","24.0299841462896","23.6683508338233","22.8058424595099","24.9339854493563","23.2452908679214","24.6915823536007","22.2194856201266","21.442837566849","19.9775964024667","","",
"Central African Republic","CAF","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","5.32752963251266","5.19434488859375","4.91042264100484","4.57578448752677","4.25561065123666","3.74821870306418","3.73009266365772","3.99957635814324","4.39590387161307","4.62328092130978","5.44305389846321","5.39338478560923","4.98794571768247","4.90388461881788","4.77870241824023","3.7489942034385","3.69925642247877","3.627483235099","3.82097369584138","3.73663818872069","3.98431796602481","3.88537923182249","3.9994523408712","4.42940542883062","4.2248063159653","4.39209854581508","4.51381738164101","4.41329483351637","4.22603345223719","3.96344451235368","5.14840933167824","5.14745539765378","5.06661081204666","4.93654647667511","5.42385949290431","5.51472670257905","5.12796295922454","5.07884662060394","5.41068362162143","5.52813231422941","5.45829130178533","5.15992010826903","5.63057513935142","5.25681330107232","5.54031608396031","5.21569547313713","5.03731346828838","5.1319304803539","4.78923420812408","4.79865860066022","4.79540570161176","5.27022616391581","5.31631250314084","5.51711707408708","5.46574386796015","5.3662074150288","",
"Central Europe and the Baltics","CEB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","1.60483028215064","1.55835045135601","1.49914408846903","1.49488319341326","1.46158968735428","1.99380739199685","1.93968917208463","1.93339714614721","1.80492947843619","1.9992859283559","1.55303156391459","1.6176501977609","1.68503000367733","1.52400978191379","1.45466627269142","1.34683625565064","1.26717864970559","1.19699184912421","1.08615028501484","0.962142902042559","0.971262306131323","1.17243236111839","1.14450110246161","1.16181273159415","1.25541091647372","1.30478991606644","1.46887296274255","1.25717517937017","1.21445813770717","1.16370805562708","2.02433418785938","2.28739696152151","2.72898668636831","3.81507142857392","4.08677539287863","4.11623891689119","4.39306661859402","4.76577998770405","4.79650673544328","4.93954839640712","5.10228737107152","5.03168988587464","5.10428855139128","5.33378709051267","5.63590780613682","5.81558076305968","5.84578307805963","6.10271411295497","6.6658361902031","7.83526458413841","8.25349451325135","8.404646071812","9.17604019476451","9.54650620463421","9.8009433595778","","",
"Switzerland","CHE","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","4.64987544605049","4.29235499490422","4.4019888345329","3.61591084937638","3.65462256883664","3.5350141030527","3.00580261619495","2.79063921253509","2.4690164919445","2.05209028211556","1.52778759520789","1.40900234860165","1.2906096861893","1.27675255013906","1.12964455553168","1.16046519640343","1.12150857352409","1.10311409910136","2.0701862573922","2.37820171160419","2.35627984603836","2.98754960836074","3.41176965896407","3.19240153331028","3.31177293931104","3.43608272972437","3.54252889009205","3.6635695080269","3.65987752601437","3.7700847332463","6.08727009125747","6.53675032871276","6.38308843522902","6.73954621287514","6.46474938651435","6.70997536235241","6.91316429765434","6.40444666855933","6.60168532523593","6.95356793358167","7.26271563307824","7.08287782573643","7.31883968399405","7.51752350806915","7.52529068040391","7.89267913642598","7.945973438474","8.31885616664402","8.34584332887581","8.2531242953275","8.9458335046459","8.96272757572373","9.40637430273145","9.24510514819722","9.57821421997779","10.1116350213122","",
"Channel Islands","CHI","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","16.0285557804982","15.3416767279121","15.5851677186457","16.5315756731937","18.4675729688943","18.3152605310911","18.4956226409147","19.1334119028562","18.6604891410751","18.9203178348372","18.7261944374171","21.0976221060621","22.507547327089","22.7984574144503","23.250842771202","23.1338054333314","23.4161344095141","21.4615544540371","19.2767443903618","22.3628354053416","24.0782997725383","24.3449771158768","22.2555981508242","21.6181934722574","21.3583090522224","20.4793548105101","18.1821186942506","18.6518316967006","18.1268576775749","18.7548233841278","19.0944121106224","18.6979542937061","17.5697262588333","17.3488330503604","17.0709692904735","16.8381244551797","17.017952912901","17.6176328625303","18.741509894115","15.9792199244117","17.6713241381974","25.1571881975054","26.7227061801032","20.4407496869011","20.4772485390953","",
"China","CHN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","39.4409078910045","38.4295677352917","37.9092984153464","37.7182107997996","34.7635861836982","34.1367276601625","31.7689475291903","29.7127786312763","29.6221220303918","30.0881631693403","30.6645561546435","30.0768026221113","29.2206950510649","27.7207260051012","27.2701479823307","26.6259886642636","25.6074597532516","24.5659524466745","24.4074149663636","23.0172055561073","23.8631024315701","23.2085847694492","22.0232930550345","21.0751937632845","19.6031777681734","19.0495664221485","19.0390864096267","18.8830900327638","18.5137917901777","17.9193181218676","17.2038499345093","16.0919818591076","14.0630125911932","12.3131401842597","11.2252944909229","10.2727930311741","9.58260553657722","9.30469995356862","8.85029074560062","8.15774248784029","7.64162211427334","7.35920111514789","7.18286433642022","7.12455097024465","","",
"Cote d'Ivoire","CIV","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","66.2844817753735","64.6538007542969","64.7953238105147","64.2282315207544","63.0504317509223","60.5962713921106","61.572674393586","59.6492740925726","61.0881827249039","62.3205891570041","64.8286226765611","67.4786184340551","71.6529772760553","72.8718472284245","71.8956498784082","67.1117449331542","67.9762475292614","69.1353518818153","69.3080576915851","73.0971863134672","73.5598310417118","69.6992534103396","69.4198067950527","69.7466035849566","71.8164274790676","65.9823284553947","66.5408290991531","68.0287706780763","58.5412064674953","62.203599887186","64.8534494811617","61.9492142705275","66.840381391393","74.755909657538","74.5738831154235","78.1462390396842","74.8808375130041","74.2915652192354","75.7716561212596","75.6921001185102","78.260513194105","74.5042634644249","72.8422657213276","72.8655238820083","","",
"Cameroon","CMR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","87.6552815483909","87.4312909336883","87.365455351971","86.9903700608063","84.940402599931","86.0224516454066","82.7361672206674","82.4643890079666","81.7771316617392","81.2163551419766","79.4157341903802","77.8626724454946","77.0681343799813","76.458359597854","75.3789046323702","76.1060199991689","76.6034529114994","76.1783807885317","75.4301434815654","76.7035746910668","78.0439603179211","79.3186747778311","78.7644845634241","78.8479389683266","79.6502683610284","79.9636923354559","79.2890005056683","79.1764627896116","80.6094754179967","79.0012865990518","79.7975609889813","80.0013067351024","78.8928692052174","78.5044208895623","80.0676670338532","77.9792180044983","65.8963114436041","66.6871977027756","64.1117943285655","63.5773956479302","67.6390972964319","67.2651192252385","65.6408156893012","64.4107261442961","","",
"Congo, Dem. Rep.","COD","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","83.3330563429817","83.4618328938928","82.8773615439714","82.9455848873314","83.1865985798135","84.3271813509229","84.2121568149818","84.420397523121","83.3845687593315","85.2723212883056","83.8070744184318","86.3694173266629","83.752324950334","82.3498701388982","85.1115256351622","86.2492059306404","85.6926224247663","85.4421039794032","86.1279372803374","84.7404087542168","87.4279858557931","88.6599985667509","89.7285658537031","92.3111931122308","91.3470651381544","91.1716763200898","92.4639236967156","93.1639596907152","93.9653667644429","95.0532405737891","95.5081071453915","95.5226599106942","95.3023399920793","94.8516229722081","94.5103304463382","94.2444237803218","94.0223931583304","93.7578006440937","94.1190516176602","93.8610405156292","93.1733766876061","94.4436956496886","93.0634160947986","91.6795084627721","","",
"Congo, Rep.","COG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","61.4845040509714","60.7417870323962","61.5246675504448","61.792213962276","62.1823941675527","57.7501497952386","61.8095639607004","60.605255861652","61.8213244537163","60.8660576274578","60.1994067882829","57.9188753134913","52.7791358250829","55.7272573766116","54.7743090753794","57.0422825420838","57.5189233660898","60.6011654535485","59.8623428638743","60.2392514057735","59.1656346786888","61.3686376549603","62.4205138999711","74.0028351565083","64.8157929732504","71.7051058346555","75.6404442968172","78.6328258402829","79.8757560667185","67.0274359321117","63.803399577252","67.5889515444883","61.1173835182284","61.416576570119","60.5733256531669","66.2786443445153","59.4940576818372","59.3288049000832","55.4436993862201","54.3157685073536","60.2587489917111","55.1265362492091","55.0905628507746","56.4172468992011","","",
"Colombia","COL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","31.9250259985482","27.4239068899163","24.3980181524751","22.4532692847522","28.0425327854026","27.0759828356215","26.5619615240153","27.6669815493797","28.9264333800102","26.7280081319226","26.1151974908199","26.1820465387257","25.3348250144636","25.2008519458608","25.6207079715257","23.7890100801241","23.4274702923932","23.4167263995451","23.5229377428576","22.7867811905449","21.9666689862891","21.4212177955148","20.3951311351756","20.5659341461505","20.3530413815641","19.2509058257123","14.2195225535747","13.5168433685895","15.1739388237225","13.2867951812531","12.7432334658503","13.6698793950282","14.3101009231182","12.3407758763601","11.975906846739","12.3297250595573","12.3182798876537","11.9379139325796","11.4743183227341","12.1181393533851","11.2421877432368","11.6560579255272","10.9714095680274","10.9309155043884","","",
"Comoros","COM","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
